Gas_Date,System Demand,GPG,Total Demand
17/10/2017,348.010,8.472,356.482
18/10/2017,371.515,84.931,456.446
19/10/2017,391.967,54.410,446.377
20/10/2017,446.330,29.590,475.920
21/10/2017,498.379,0.000,498.379
22/10/2017,496.230,42.405,538.635
23/10/2017,449.255,142.503,591.758
24/10/2017,418.296,96.711,515.007
25/10/2017,456.214,133.399,589.613
26/10/2017,510.592,106.658,617.250
27/10/2017,358.662,83.736,442.398
28/10/2017,370.067,89.894,459.961
29/10/2017,326.109,11.266,337.375
30/10/2017,559.356,37.026,596.382
31/10/2017,550.852,62.061,612.913
01/11/2017,516.162,89.223,605.385
02/11/2017,559.472,80.385,639.857
03/11/2017,610.540,10.667,621.207
04/11/2017,551.659,18.932,570.591
05/11/2017,485.896,2.440,488.336
06/11/2017,540.477,32.483,572.960
07/11/2017,558.414,55.977,614.391
08/11/2017,469.624,107.208,576.832
09/11/2017,409.148,63.149,472.297
10/11/2017,345.604,25.758,371.362
11/11/2017,294.703,73.517,368.220
12/11/2017,299.563,48.810,348.373
13/11/2017,327.574,192.722,520.296
14/11/2017,322.690,171.761,494.451
15/11/2017,334.752,96.154,430.906
16/11/2017,350.993,30.325,381.318
17/11/2017,345.091,73.754,418.845
18/11/2017,306.302,77.193,383.495
19/11/2017,298.566,89.781,388.347
20/11/2017,333.970,221.411,555.381
21/11/2017,323.087,290.056,613.143
22/11/2017,312.889,305.031,617.920
23/11/2017,312.727,260.929,573.656
24/11/2017,296.430,238.096,534.526
25/11/2017,261.623,159.974,421.597
26/11/2017,279.834,108.538,388.372
27/11/2017,340.416,121.807,462.223
28/11/2017,323.071,158.193,481.264
29/11/2017,304.561,203.730,508.291
30/11/2017,300.929,188.944,489.873
01/12/2017,318.817,55.827,374.644
02/12/2017,376.268,0.005,376.273
03/12/2017,427.630,4.854,432.484
04/12/2017,470.840,55.077,525.917
05/12/2017,392.676,64.784,457.460
06/12/2017,364.649,110.435,475.084
07/12/2017,376.268,117.391,493.659
08/12/2017,373.161,98.717,471.878
09/12/2017,315.959,8.150,324.109
10/12/2017,294.813,2.603,297.416
11/12/2017,335.682,0.004,335.686
12/12/2017,333.515,69.186,402.701
13/12/2017,306.758,161.665,468.423
14/12/2017,318.595,95.200,413.795
15/12/2017,302.023,67.909,369.932
16/12/2017,273.257,29.186,302.443
17/12/2017,275.038,5.861,280.899
18/12/2017,294.442,159.637,454.079
19/12/2017,305.227,131.608,436.835
20/12/2017,332.186,33.383,365.569
21/12/2017,314.645,0.010,314.655
22/12/2017,276.478,0.007,276.485
23/12/2017,252.061,2.259,254.320
24/12/2017,251.826,0.002,251.828
25/12/2017,234.292,0.002,234.294
26/12/2017,226.338,4.800,231.138
27/12/2017,246.007,47.634,293.641
28/12/2017,252.688,31.511,284.199
29/12/2017,257.807,30.946,288.753
30/12/2017,253.471,0.012,253.483
31/12/2017,228.054,0.010,228.064
01/01/2018,230.240,2.450,232.690
02/01/2018,273.891,0.004,273.895
03/01/2018,289.954,0.948,290.902
04/01/2018,281.346,0.010,281.356
05/01/2018,260.948,0.004,260.952
06/01/2018,224.572,30.037,254.609
07/01/2018,245.159,3.479,248.638
08/01/2018,288.079,17.481,305.560
09/01/2018,303.684,0.009,303.693
10/01/2018,301.629,0.033,301.662
11/01/2018,272.542,88.376,360.918
12/01/2018,280.635,54.470,335.105
13/01/2018,297.639,0.592,298.231
14/01/2018,296.158,0.240,296.398
15/01/2018,323.709,43.403,367.112
16/01/2018,316.574,38.075,354.649
17/01/2018,311.024,24.461,335.485
18/01/2018,278.892,145.422,424.314
19/01/2018,260.952,167.290,428.242
20/01/2018,248.709,20.034,268.743
21/01/2018,251.824,123.659,375.483
22/01/2018,300.580,105.395,405.975
23/01/2018,311.600,82.993,394.593
24/01/2018,306.861,61.474,368.335
25/01/2018,293.149,67.731,360.880
26/01/2018,246.317,48.251,294.568
27/01/2018,235.125,83.125,318.250
28/01/2018,233.761,190.055,423.816
29/01/2018,297.589,96.629,394.218
30/01/2018,349.068,2.223,351.291
31/01/2018,366.452,0.006,366.458
01/02/2018,344.369,2.455,346.824
02/02/2018,297.440,54.800,352.240
03/02/2018,256.149,39.258,295.407
04/02/2018,252.755,91.375,344.130
05/02/2018,305.993,72.372,378.365
06/02/2018,299.416,90.000,389.416
07/02/2018,277.365,162.543,439.908
08/02/2018,287.242,66.670,353.912
09/02/2018,276.810,57.376,334.186
10/02/2018,246.392,1.373,247.765
11/02/2018,267.451,0.613,268.064
12/02/2018,314.791,0.008,314.799
13/02/2018,302.981,16.275,319.256
14/02/2018,324.657,0.007,324.664
15/02/2018,323.059,0.005,323.064
16/02/2018,298.878,0.005,298.883
17/02/2018,259.313,0.003,259.316
18/02/2018,259.584,0.003,259.587
19/02/2018,327.717,0.106,327.823
20/02/2018,321.209,0.234,321.443
21/02/2018,315.501,25.518,341.019
22/02/2018,307.832,41.386,349.218
23/02/2018,270.684,47.742,318.426
24/02/2018,245.816,0.002,245.818
25/02/2018,286.125,0.002,286.127
26/02/2018,312.964,0.003,312.967
27/02/2018,296.659,28.840,325.499
28/02/2018,305.564,0.008,305.572
01/03/2018,321.740,0.005,321.745
02/03/2018,297.178,0.004,297.182
03/03/2018,255.752,0.001,255.753
04/03/2018,271.594,0.000,271.594
05/03/2018,334.425,0.003,334.428
06/03/2018,324.127,0.020,324.147
07/03/2018,312.945,13.316,326.261
08/03/2018,308.927,29.124,338.051
09/03/2018,291.639,106.759,398.398
10/03/2018,247.599,71.900,319.499
11/03/2018,258.300,0.000,258.300
12/03/2018,303.322,0.001,303.323
13/03/2018,343.497,3.203,346.700
14/03/2018,337.664,75.466,413.130
15/03/2018,354.016,108.193,462.209
16/03/2018,324.879,71.059,395.938
17/03/2018,262.625,51.614,314.239
18/03/2018,284.339,10.320,294.659
19/03/2018,346.050,22.903,368.953
20/03/2018,391.869,0.018,391.887
21/03/2018,371.983,4.477,376.460
22/03/2018,336.279,8.262,344.541
23/03/2018,314.831,23.992,338.823
24/03/2018,283.458,0.002,283.460
25/03/2018,311.374,0.004,311.378
26/03/2018,461.552,0.737,462.289
27/03/2018,408.163,0.928,409.091
28/03/2018,343.623,6.794,350.417
29/03/2018,330.422,6.731,337.153
30/03/2018,299.328,3.035,302.363
31/03/2018,288.319,1.832,290.151
01/04/2018,268.992,16.552,285.544
02/04/2018,306.535,15.645,322.180
03/04/2018,360.331,55.867,416.198
04/04/2018,369.951,86.338,456.289
05/04/2018,372.365,61.034,433.399
06/04/2018,362.279,78.835,441.114
07/04/2018,329.427,54.266,383.693
08/04/2018,281.394,42.495,323.889
09/04/2018,329.159,65.534,394.693
10/04/2018,330.251,62.019,392.270
11/04/2018,325.356,32.790,358.146
12/04/2018,333.799,24.749,358.548
13/04/2018,325.941,1.535,327.476
14/04/2018,496.457,0.006,496.463
15/04/2018,450.219,0.002,450.221
16/04/2018,456.924,7.790,464.714
17/04/2018,532.650,5.237,537.887
18/04/2018,483.793,11.475,495.268
19/04/2018,430.644,19.614,450.258
20/04/2018,431.079,33.586,464.665
21/04/2018,374.891,5.526,380.417
22/04/2018,354.590,5.351,359.941
23/04/2018,383.286,5.126,388.412
24/04/2018,345.206,24.958,370.164
25/04/2018,332.364,1.546,333.910
26/04/2018,477.028,12.060,489.088
27/04/2018,497.951,0.051,498.002
28/04/2018,448.153,3.004,451.157
29/04/2018,436.374,19.950,456.324
30/04/2018,549.475,3.049,552.524
01/05/2018,518.545,1.189,519.734
02/05/2018,433.455,0.004,433.459
03/05/2018,404.630,0.005,404.635
04/05/2018,586.044,0.126,586.170
05/05/2018,470.764,0.003,470.767
06/05/2018,435.392,0.007,435.399
07/05/2018,548.205,1.729,549.934
08/05/2018,544.724,40.381,585.105
09/05/2018,637.157,8.014,645.171
10/05/2018,855.406,2.794,858.200
11/05/2018,855.140,0.499,855.639
12/05/2018,612.809,0.001,612.810
13/05/2018,566.493,18.154,584.647
14/05/2018,738.909,101.584,840.493
15/05/2018,801.546,85.394,886.940
16/05/2018,811.068,137.163,948.231
17/05/2018,729.793,79.779,809.572
18/05/2018,654.051,83.136,737.187
19/05/2018,692.310,18.466,710.776
20/05/2018,654.890,0.003,654.893
21/05/2018,697.175,1.185,698.360
22/05/2018,654.395,18.612,673.007
23/05/2018,692.126,47.640,739.766
24/05/2018,692.057,34.518,726.575
25/05/2018,706.205,49.548,755.753
26/05/2018,655.936,1.064,657.000
27/05/2018,518.914,0.002,518.916
28/05/2018,557.875,1.110,558.985
29/05/2018,660.019,9.616,669.635
30/05/2018,816.338,38.074,854.412
31/05/2018,847.957,42.601,890.558
01/06/2018,911.634,75.638,987.272
02/06/2018,836.822,51.633,888.455
03/06/2018,823.753,47.281,871.034
04/06/2018,824.291,121.905,946.196
05/06/2018,778.405,124.781,903.186
06/06/2018,777.658,79.217,856.875
07/06/2018,715.943,53.264,769.207
08/06/2018,772.025,103.828,875.853
09/06/2018,672.096,87.931,760.027
10/06/2018,743.126,7.194,750.320
11/06/2018,741.556,0.005,741.561
12/06/2018,772.377,12.913,785.290
13/06/2018,883.659,24.148,907.807
14/06/2018,902.013,11.225,913.238
15/06/2018,980.533,5.676,986.209
16/06/2018,990.129,11.059,"1,001.188"
17/06/2018,949.047,25.057,974.104
18/06/2018,"1,005.588",44.081,"1,049.669"
19/06/2018,"1,045.333",29.341,"1,074.674"
20/06/2018,"1,020.038",13.479,"1,033.517"
21/06/2018,981.977,61.423,"1,043.400"
22/06/2018,974.742,69.195,"1,043.937"
23/06/2018,945.014,37.276,982.290
24/06/2018,873.331,40.393,913.724
25/06/2018,904.309,44.512,948.821
26/06/2018,911.898,44.960,956.858
27/06/2018,"1,036.033",68.821,"1,104.854"
28/06/2018,"1,068.782",54.298,"1,123.080"
29/06/2018,990.454,3.189,993.643
30/06/2018,945.803,24.100,969.903
01/07/2018,933.867,29.532,963.399
02/07/2018,"1,028.787",14.616,"1,043.403"
03/07/2018,931.356,1.422,932.778
04/07/2018,796.339,0.804,797.143
05/07/2018,682.969,0.009,682.978
06/07/2018,795.561,0.007,795.568
07/07/2018,924.064,0.009,924.073
08/07/2018,827.250,0.007,827.257
09/07/2018,870.156,19.827,889.983
10/07/2018,947.090,39.894,986.984
11/07/2018,"1,036.489",32.957,"1,069.446"
12/07/2018,"1,002.379",48.232,"1,050.611"
13/07/2018,948.579,39.243,987.822
14/07/2018,897.884,8.748,906.632
15/07/2018,914.210,22.228,936.438
16/07/2018,"1,019.339",28.268,"1,047.607"
17/07/2018,916.275,0.716,916.991
18/07/2018,915.239,4.103,919.342
19/07/2018,884.792,10.186,894.978
20/07/2018,"1,043.764",24.803,"1,068.567"
21/07/2018,917.548,37.282,954.830
22/07/2018,851.435,15.553,866.988
23/07/2018,"1,033.736",20.304,"1,054.040"
24/07/2018,926.725,12.901,939.626
25/07/2018,861.566,18.596,880.162
26/07/2018,862.198,19.216,881.414
27/07/2018,716.990,16.961,733.951
28/07/2018,623.585,12.906,636.491
29/07/2018,842.037,0.831,842.868
30/07/2018,984.253,9.165,993.418
31/07/2018,852.932,8.317,861.249
01/08/2018,847.762,17.592,865.354
02/08/2018,854.491,22.451,876.942
03/08/2018,821.871,9.575,831.446
04/08/2018,787.906,0.007,787.913
05/08/2018,646.855,1.555,648.410
06/08/2018,900.869,35.096,935.965
07/08/2018,914.177,8.938,923.115
08/08/2018,901.405,39.148,940.553
09/08/2018,941.375,14.936,956.311
10/08/2018,645.322,8.529,653.851
11/08/2018,845.013,5.277,850.290
12/08/2018,835.651,4.738,840.389
13/08/2018,799.053,11.694,810.747
14/08/2018,709.640,8.652,718.292
15/08/2018,763.897,9.166,773.063
16/08/2018,857.835,38.470,896.305
17/08/2018,785.058,8.010,793.068
18/08/2018,895.749,0.004,895.753
19/08/2018,"1,037.702",9.481,"1,047.183"
20/08/2018,"1,022.677",23.483,"1,046.160"
21/08/2018,935.579,51.514,987.093
22/08/2018,867.930,16.048,883.978
23/08/2018,831.323,12.599,843.922
24/08/2018,797.130,13.036,810.166
25/08/2018,743.200,7.748,750.948
26/08/2018,781.643,14.842,796.485
27/08/2018,954.482,47.414,"1,001.896"
28/08/2018,"1,042.585",45.236,"1,087.821"
29/08/2018,989.326,22.956,"1,012.282"
30/08/2018,"1,050.410",21.307,"1,071.717"
31/08/2018,824.439,54.365,878.804
01/09/2018,846.767,53.759,900.526
02/09/2018,908.308,70.825,979.133
03/09/2018,898.795,129.917,"1,028.712"
04/09/2018,746.503,93.116,839.619
05/09/2018,603.206,52.824,656.030
06/09/2018,593.985,83.218,677.203
07/09/2018,728.824,102.230,831.054
08/09/2018,661.682,31.548,693.230
09/09/2018,577.830,5.143,582.973
10/09/2018,594.395,25.659,620.054
11/09/2018,477.265,3.155,480.420
12/09/2018,577.153,35.254,612.407
13/09/2018,567.188,26.242,593.430
14/09/2018,464.770,0.061,464.831
15/09/2018,803.536,0.756,804.292
16/09/2018,776.851,29.874,806.725
17/09/2018,670.651,12.248,682.899
18/09/2018,663.283,3.148,666.431
19/09/2018,765.600,61.067,826.667
20/09/2018,693.897,98.372,792.269
21/09/2018,604.510,50.813,655.323
22/09/2018,513.552,0.002,513.554
23/09/2018,724.710,9.001,733.711
24/09/2018,726.993,75.979,802.972
25/09/2018,801.834,116.389,918.223
26/09/2018,629.537,89.425,718.962
27/09/2018,471.354,0.699,472.053
28/09/2018,678.707,3.063,681.770
29/09/2018,698.196,1.992,700.188
30/09/2018,595.539,20.814,616.353
01/10/2018,514.285,39.605,553.890
02/10/2018,426.642,11.025,437.667
03/10/2018,493.599,7.759,501.358
04/10/2018,623.589,9.299,632.888
05/10/2018,505.592,0.002,505.594
06/10/2018,385.474,1.953,387.427
07/10/2018,348.858,0.015,348.873
08/10/2018,357.341,1.112,358.453
09/10/2018,502.857,0.990,503.847
10/10/2018,623.344,2.967,626.311
11/10/2018,520.175,3.649,523.824
12/10/2018,427.138,0.612,427.750
13/10/2018,336.022,1.126,337.148
14/10/2018,305.673,0.001,305.674
15/10/2018,327.033,2.242,329.275
16/10/2018,361.769,36.556,398.325
17/10/2018,378.823,82.388,461.211
18/10/2018,406.807,119.427,526.234
19/10/2018,332.948,17.284,350.232
20/10/2018,450.528,7.724,458.252
21/10/2018,417.914,3.442,421.356
22/10/2018,376.157,0.000,376.157
23/10/2018,455.280,0.021,455.301
24/10/2018,524.828,7.725,532.553
25/10/2018,475.995,11.235,487.230
26/10/2018,449.995,4.487,454.482
27/10/2018,433.217,1.967,435.184
28/10/2018,465.101,0.130,465.231
29/10/2018,471.003,16.932,487.935
30/10/2018,393.795,10.349,404.144
31/10/2018,379.465,4.691,384.156
01/11/2018,332.860,7.388,340.248
02/11/2018,306.739,0.002,306.741
03/11/2018,319.562,0.004,319.566
04/11/2018,310.111,0.004,310.115
05/11/2018,301.441,1.108,302.549
06/11/2018,328.088,1.054,329.142
07/11/2018,504.569,1.856,506.425
08/11/2018,503.727,2.280,506.007
09/11/2018,466.571,1.866,468.437
10/11/2018,351.120,0.002,351.122
11/11/2018,331.040,0.485,331.525
12/11/2018,332.932,1.439,334.371
13/11/2018,324.960,24.174,349.134
14/11/2018,383.643,2.679,386.322
15/11/2018,415.171,0.028,415.199
16/11/2018,394.016,7.247,401.263
17/11/2018,341.784,11.310,353.094
18/11/2018,290.711,10.415,301.126
19/11/2018,302.168,52.615,354.783
20/11/2018,319.873,64.423,384.296
21/11/2018,362.589,6.117,368.706
22/11/2018,471.598,0.770,472.368
23/11/2018,632.502,5.677,638.179
24/11/2018,455.452,18.202,473.654
25/11/2018,386.978,29.837,416.815
26/11/2018,391.620,18.214,409.834
27/11/2018,362.922,35.466,398.388
28/11/2018,360.999,18.261,379.260
29/11/2018,364.224,0.952,365.176
30/11/2018,336.235,0.133,336.368
01/12/2018,262.326,0.055,262.381
02/12/2018,315.324,0.145,315.469
03/12/2018,378.026,0.120,378.146
04/12/2018,358.392,1.098,359.490
05/12/2018,329.323,0.152,329.475
06/12/2018,297.367,70.964,368.331
07/12/2018,269.495,121.152,390.647
08/12/2018,259.615,22.999,282.614
09/12/2018,273.108,1.365,274.473
10/12/2018,332.028,2.596,334.624
11/12/2018,321.538,43.959,365.497
12/12/2018,294.678,81.354,376.032
13/12/2018,324.284,15.498,339.782
14/12/2018,315.019,12.249,327.268
15/12/2018,267.877,27.513,295.390
16/12/2018,273.681,22.664,296.345
17/12/2018,317.048,47.578,364.626
18/12/2018,314.840,6.151,320.991
19/12/2018,300.608,17.744,318.352
20/12/2018,308.809,0.125,308.934
21/12/2018,312.210,0.519,312.729
22/12/2018,293.551,0.083,293.634
23/12/2018,248.733,0.028,248.761
24/12/2018,226.123,15.522,241.645
25/12/2018,200.799,0.027,200.826
26/12/2018,206.534,3.604,210.138
27/12/2018,221.380,44.189,265.569
28/12/2018,221.397,43.961,265.358
29/12/2018,214.023,0.094,214.117
30/12/2018,224.066,0.048,224.114
31/12/2018,231.712,0.074,231.786
01/01/2019,213.813,0.013,213.826
02/01/2019,259.959,0.069,260.028
03/01/2019,253.580,41.126,294.706
04/01/2019,240.737,35.568,276.305
05/01/2019,244.468,0.030,244.498
06/01/2019,245.264,0.001,245.265
07/01/2019,277.570,0.604,278.174
08/01/2019,287.860,0.639,288.499
09/01/2019,297.301,0.123,297.424
10/01/2019,294.604,0.141,294.745
11/01/2019,262.132,20.854,282.986
12/01/2019,237.001,0.450,237.451
13/01/2019,240.264,0.082,240.346
14/01/2019,271.168,141.461,412.629
15/01/2019,266.682,154.828,421.510
16/01/2019,278.635,133.599,412.234
17/01/2019,283.161,173.483,456.644
18/01/2019,273.419,78.503,351.922
19/01/2019,245.642,0.037,245.679
20/01/2019,242.683,0.006,242.689
21/01/2019,283.475,118.489,401.964
22/01/2019,283.662,209.560,493.222
23/01/2019,286.789,150.965,437.754
24/01/2019,267.667,298.609,566.276
25/01/2019,243.301,318.057,561.358
26/01/2019,242.830,85.080,327.910
27/01/2019,233.173,23.841,257.014
28/01/2019,237.852,82.311,320.163
29/01/2019,278.702,205.370,484.072
30/01/2019,286.979,220.290,507.269
31/01/2019,315.030,71.129,386.159
01/02/2019,305.307,40.663,345.970
02/02/2019,248.874,178.039,426.913
03/02/2019,254.427,146.858,401.285
04/02/2019,308.783,53.763,362.546
05/02/2019,302.969,3.191,306.160
06/02/2019,292.012,79.948,371.960
07/02/2019,293.488,39.623,333.111
08/02/2019,290.027,0.221,290.248
09/02/2019,291.110,0.124,291.234
10/02/2019,280.185,0.126,280.311
11/02/2019,308.685,0.075,308.760
12/02/2019,367.241,0.047,367.288
13/02/2019,384.915,1.079,385.994
14/02/2019,350.566,0.337,350.903
15/02/2019,313.505,1.732,315.237
16/02/2019,261.639,12.776,274.415
17/02/2019,254.724,42.509,297.233
18/02/2019,310.947,2.276,313.223
19/02/2019,339.064,0.215,339.279
20/02/2019,335.135,0.266,335.401
21/02/2019,343.003,0.174,343.177
22/02/2019,311.786,0.119,311.905
23/02/2019,268.358,0.111,268.469
24/02/2019,263.273,38.928,302.201
25/02/2019,301.129,75.859,376.988
26/02/2019,307.137,6.849,313.986
27/02/2019,300.729,22.646,323.375
28/02/2019,284.829,134.006,418.835
01/03/2019,267.534,131.279,398.813
02/03/2019,230.024,106.464,336.488
03/03/2019,238.531,115.094,353.625
04/03/2019,292.592,92.005,384.597
05/03/2019,305.254,26.880,332.134
06/03/2019,363.471,2.145,365.616
07/03/2019,346.131,0.094,346.225
08/03/2019,313.166,10.802,323.968
09/03/2019,255.210,0.048,255.258
10/03/2019,249.878,0.010,249.888
11/03/2019,265.115,0.013,265.128
12/03/2019,361.480,0.101,361.581
13/03/2019,381.066,54.138,435.204
14/03/2019,349.297,86.384,435.681
15/03/2019,321.303,11.506,332.809
16/03/2019,263.155,4.484,267.639
17/03/2019,249.260,20.621,269.881
18/03/2019,295.539,2.027,297.566
19/03/2019,314.826,1.162,315.988
20/03/2019,302.400,1.221,303.621
21/03/2019,300.186,50.670,350.856
22/03/2019,278.452,75.020,353.472
23/03/2019,249.986,71.578,321.564
24/03/2019,253.945,48.483,302.428
25/03/2019,387.091,30.831,417.922
26/03/2019,399.147,52.967,452.114
27/03/2019,371.407,85.683,457.090
28/03/2019,346.080,67.805,413.885
29/03/2019,337.586,40.318,377.904
30/03/2019,548.940,19.254,568.194
31/03/2019,471.749,56.840,528.589
01/04/2019,498.565,124.711,623.276
02/04/2019,417.403,90.703,508.106
03/04/2019,386.872,56.637,443.509
04/04/2019,379.204,49.500,428.704
05/04/2019,318.225,29.206,347.431
06/04/2019,316.735,59.671,376.406
07/04/2019,317.266,28.137,345.403
08/04/2019,380.530,47.353,427.883
09/04/2019,536.384,73.965,610.349
10/04/2019,568.329,104.708,673.037
11/04/2019,511.237,156.219,667.456
12/04/2019,456.462,115.025,571.487
13/04/2019,390.818,50.770,441.588
14/04/2019,321.838,31.408,353.246
15/04/2019,352.985,55.748,408.733
16/04/2019,320.756,42.276,363.032
17/04/2019,318.577,43.600,362.177
18/04/2019,385.537,22.582,408.119
19/04/2019,343.849,34.317,378.166
20/04/2019,277.132,30.448,307.580
21/04/2019,249.175,40.574,289.749
22/04/2019,350.952,26.832,377.784
23/04/2019,399.104,29.658,428.762
24/04/2019,390.023,0.750,390.773
25/04/2019,388.484,0.073,388.557
26/04/2019,611.243,17.660,628.903
27/04/2019,600.741,26.556,627.297
28/04/2019,516.023,68.743,584.766
29/04/2019,583.555,110.483,694.038
30/04/2019,485.288,41.352,526.640
01/05/2019,373.971,41.937,415.908
02/05/2019,401.190,32.215,433.405
03/05/2019,436.578,56.206,492.784
04/05/2019,538.187,65.313,603.500
05/05/2019,533.837,51.324,585.161
06/05/2019,626.458,92.339,718.797
07/05/2019,610.867,46.943,657.810
08/05/2019,681.046,51.805,732.851
09/05/2019,697.691,56.321,754.012
10/05/2019,778.514,33.627,812.141
11/05/2019,644.529,33.311,677.840
12/05/2019,551.284,24.365,575.649
13/05/2019,608.370,31.689,640.059
14/05/2019,553.807,38.043,591.850
15/05/2019,625.810,33.566,659.376
16/05/2019,664.098,37.464,701.562
17/05/2019,687.116,39.416,726.532
18/05/2019,589.867,5.889,595.756
19/05/2019,510.205,39.267,549.472
20/05/2019,561.157,60.348,621.505
21/05/2019,587.927,46.351,634.278
22/05/2019,563.318,55.029,618.347
23/05/2019,534.509,36.294,570.803
24/05/2019,537.998,25.460,563.458
25/05/2019,499.852,12.336,512.188
26/05/2019,730.633,5.826,736.459
27/05/2019,999.948,24.968,"1,024.916"
28/05/2019,908.043,18.333,926.376
29/05/2019,"1,086.180",12.099,"1,098.279"
30/05/2019,965.157,35.296,"1,000.453"
31/05/2019,811.551,26.073,837.624
01/06/2019,703.103,20.882,723.985
02/06/2019,767.191,13.842,781.033
03/06/2019,"1,003.188",41.019,"1,044.207"
04/06/2019,956.975,52.386,"1,009.361"
05/06/2019,929.754,49.388,979.142
06/06/2019,805.141,54.408,859.549
07/06/2019,773.809,45.173,818.982
08/06/2019,724.140,26.177,750.317
09/06/2019,625.046,19.551,644.597
10/06/2019,604.211,27.781,631.992
11/06/2019,684.355,28.683,713.038
12/06/2019,732.458,29.516,761.974
13/06/2019,747.450,34.997,782.447
14/06/2019,752.998,36.578,789.576
15/06/2019,758.511,45.390,803.901
16/06/2019,743.341,53.707,797.048
17/06/2019,808.473,90.082,898.555
18/06/2019,"1,000.785",95.780,"1,096.565"
19/06/2019,"1,040.413",189.015,"1,229.428"
20/06/2019,"1,089.853",179.257,"1,269.110"
21/06/2019,"1,026.291",83.013,"1,109.304"
22/06/2019,995.932,15.245,"1,011.177"
23/06/2019,"1,066.076",36.120,"1,102.196"
24/06/2019,"1,080.161",71.529,"1,151.690"
25/06/2019,"1,029.017",59.900,"1,088.917"
26/06/2019,929.483,16.159,945.642
27/06/2019,816.078,1.198,817.276
28/06/2019,645.777,0.049,645.826
29/06/2019,766.057,0.003,766.060
30/06/2019,826.934,0.003,826.937
01/07/2019,946.074,12.029,958.103
02/07/2019,852.451,63.216,915.667
03/07/2019,860.452,57.213,917.665
04/07/2019,936.393,7.019,943.412
05/07/2019,857.244,0.001,857.245
06/07/2019,700.416,4.518,704.934
07/07/2019,686.226,7.749,693.975
08/07/2019,750.836,48.549,799.385
09/07/2019,855.950,52.975,908.925
10/07/2019,879.703,48.633,928.336
11/07/2019,957.245,86.137,"1,043.382"
12/07/2019,933.075,64.936,998.011
13/07/2019,"1,071.000",49.698,"1,120.698"
14/07/2019,"1,032.846",44.421,"1,077.267"
15/07/2019,896.410,88.988,985.398
16/07/2019,863.434,96.199,959.633
17/07/2019,930.623,44.273,974.896
18/07/2019,882.676,64.759,947.435
19/07/2019,834.154,109.696,943.850
20/07/2019,734.843,0.925,735.768
21/07/2019,742.626,33.984,776.610
22/07/2019,827.658,32.181,859.839
23/07/2019,894.525,32.051,926.576
24/07/2019,909.959,60.998,970.957
25/07/2019,839.777,57.032,896.809
26/07/2019,838.674,103.179,941.853
27/07/2019,758.324,45.171,803.495
28/07/2019,761.636,51.593,813.229
29/07/2019,810.225,85.414,895.639
30/07/2019,957.259,125.278,"1,082.537"
31/07/2019,953.873,137.256,"1,091.129"
01/08/2019,890.699,157.300,"1,047.999"
02/08/2019,856.921,97.252,954.173
03/08/2019,807.041,115.751,922.792
04/08/2019,790.670,118.510,909.180
05/08/2019,826.688,72.648,899.336
06/08/2019,951.925,64.136,"1,016.061"
07/08/2019,867.477,159.857,"1,027.334"
08/08/2019,983.219,78.455,"1,061.674"
09/08/2019,"1,199.282",108.523,"1,307.805"
10/08/2019,"1,113.605",46.641,"1,160.246"
11/08/2019,982.109,55.309,"1,037.418"
12/08/2019,963.054,188.902,"1,151.956"
13/08/2019,914.965,168.140,"1,083.105"
14/08/2019,933.994,144.149,"1,078.143"
15/08/2019,862.991,33.094,896.085
16/08/2019,882.707,90.436,973.143
17/08/2019,715.865,25.273,741.138
18/08/2019,794.581,5.011,799.592
19/08/2019,"1,030.020",46.852,"1,076.872"
20/08/2019,881.315,32.708,914.023
21/08/2019,765.194,20.502,785.696
22/08/2019,881.893,77.322,959.215
23/08/2019,849.719,58.376,908.095
24/08/2019,701.261,54.570,755.831
25/08/2019,820.945,111.767,932.712
26/08/2019,880.742,153.337,"1,034.079"
27/08/2019,837.799,120.639,958.438
28/08/2019,"1,033.845",61.841,"1,095.686"
29/08/2019,977.562,88.879,"1,066.441"
30/08/2019,887.983,81.178,969.161
31/08/2019,680.136,23.918,704.054
01/09/2019,661.184,31.798,692.982
02/09/2019,658.374,30.391,688.765
03/09/2019,560.512,67.787,628.299
04/09/2019,612.831,87.752,700.583
05/09/2019,574.966,66.051,641.017
06/09/2019,757.556,0.916,758.472
07/09/2019,883.318,3.800,887.118
08/09/2019,908.308,2.802,911.110
09/09/2019,966.609,77.682,"1,044.291"
10/09/2019,821.742,119.651,941.393
11/09/2019,656.576,33.582,690.158
12/09/2019,640.730,82.809,723.539
13/09/2019,651.865,147.870,799.735
14/09/2019,490.796,109.197,599.993
15/09/2019,541.779,48.686,590.465
16/09/2019,831.795,164.605,996.400
17/09/2019,833.227,241.784,"1,075.011"
18/09/2019,673.738,204.281,878.019
19/09/2019,463.756,65.948,529.704
20/09/2019,357.821,67.588,425.409
21/09/2019,450.953,120.968,571.921
22/09/2019,613.458,76.556,690.014
23/09/2019,756.490,152.506,908.996
24/09/2019,741.444,146.484,887.928
25/09/2019,698.387,179.861,878.248
26/09/2019,545.656,112.070,657.726
27/09/2019,668.856,55.345,724.201
28/09/2019,640.049,125.459,765.508
29/09/2019,618.393,85.793,704.186
30/09/2019,748.124,116.415,864.539
01/10/2019,558.659,125.000,683.659
02/10/2019,420.136,109.452,529.588
03/10/2019,372.943,101.667,474.610
04/10/2019,586.691,128.173,714.864
05/10/2019,414.325,52.790,467.115
