FID,recorddate,dam,volume_ML,volume_percentfull
52688,2005/09/27 14:00:00,Tarago,26064,69.35
52689,2005/10/12 14:00:00,Greenvale,20076,74.8
52690,2005/10/12 14:00:00,Thomson,523632,49.02
52691,2005/10/11 14:00:00,Cardinia,215463,75.09
52692,2005/10/11 14:00:00,Greenvale,20260,75.48
52693,2005/10/11 14:00:00,Maroondah,21898,98.73
52694,2005/10/11 14:00:00,O'Shannassy,3144,100
52695,2005/10/11 14:00:00,Silvan,35590,87.99
52696,2005/10/11 14:00:00,Tarago,25387,67.55
52697,2005/10/11 14:00:00,Thomson,522918,48.96
52698,2005/10/11 14:00:00,Upper Yarra,131543,65.58
52699,2005/10/11 14:00:00,Sugarloaf,95209,98.91
52700,2005/10/11 14:00:00,Yan Yean,19026,62.86
52701,2005/10/10 14:00:00,Cardinia,215255,75.02
52702,2005/10/10 14:00:00,Greenvale,20398,76
52703,2005/10/10 14:00:00,Maroondah,21798,98.28
52704,2005/10/10 14:00:00,O'Shannassy,3149,100
52705,2005/10/10 14:00:00,Silvan,35683,88.22
52706,2005/10/10 14:00:00,Tarago,25564,68.02
52707,2005/10/10 14:00:00,Thomson,522204,48.89
52708,2005/10/10 14:00:00,Upper Yarra,131261,65.44
52709,2005/10/10 14:00:00,Sugarloaf,94992,98.68
52710,2005/10/10 14:00:00,Yan Yean,19073,63.01
52711,2005/09/27 14:00:00,Thomson,511880,47.92
52712,2005/10/07 14:00:00,Upper Yarra,130314,64.96
52713,2005/09/27 14:00:00,Upper Yarra,126616,63.12
52714,2005/10/07 14:00:00,Sugarloaf,94949,98.64
52715,2005/10/17 14:00:00,Sugarloaf,95427,99.14
52716,2005/10/02 14:00:00,Yan Yean,19543,64.57
52717,2005/10/07 14:00:00,Yan Yean,19261,63.63
52718,2005/10/17 14:00:00,Yan Yean,18462,60.99
52719,2005/09/27 14:00:00,Sugarloaf,95644,99.36
52720,2005/10/01 14:00:00,Cardinia,214735,74.84
52721,2005/10/06 14:00:00,Cardinia,215151,74.98
52722,2005/10/16 14:00:00,Cardinia,215099,74.97
52723,2005/10/01 14:00:00,Greenvale,19757,73.61
52724,2005/09/27 14:00:00,Yan Yean,19637,64.88
52725,2005/10/06 14:00:00,Greenvale,20183,75.2
52726,2005/10/16 14:00:00,Greenvale,19396,72.26
52727,2005/10/01 14:00:00,Maroondah,20855,94.03
52728,2005/09/26 14:00:00,Cardinia,214113,74.62
52729,2005/10/06 14:00:00,Maroondah,21110,95.18
52730,2005/10/16 14:00:00,Maroondah,22179,100
52731,2005/10/01 14:00:00,O'Shannassy,3149,100
52732,2005/09/26 14:00:00,Greenvale,19260,71.76
52733,2005/10/06 14:00:00,O'Shannassy,3118,99.83
52734,2005/10/16 14:00:00,O'Shannassy,3070,98.3
52735,2005/10/01 14:00:00,Silvan,36596,90.48
52736,2005/09/26 14:00:00,Maroondah,20067,90.47
52737,2005/10/06 14:00:00,Silvan,35467,87.69
52738,2005/10/16 14:00:00,Silvan,35064,86.69
52739,2005/10/01 14:00:00,Tarago,25975,69.11
52740,2005/09/26 14:00:00,O'Shannassy,3160,100
52741,2005/10/06 14:00:00,Tarago,25799,68.65
52742,2005/10/16 14:00:00,Tarago,25123,66.85
52743,2005/10/01 14:00:00,Thomson,515820,48.29
52744,2005/10/06 14:00:00,Thomson,518779,48.57
52745,2005/09/26 14:00:00,Silvan,36533,90.32
52746,2005/10/16 14:00:00,Thomson,525501,49.2
52747,2005/10/01 14:00:00,Upper Yarra,128590,64.1
52748,2005/10/06 14:00:00,Upper Yarra,130064,64.84
52749,2005/09/26 14:00:00,Tarago,26152,69.59
52750,2005/10/16 14:00:00,Upper Yarra,132332,65.97
52751,2005/10/01 14:00:00,Sugarloaf,95644,99.36
52752,2005/10/06 14:00:00,Sugarloaf,94992,98.68
52753,2005/09/26 14:00:00,Thomson,511036,47.84
52754,2005/10/16 14:00:00,Sugarloaf,95601,99.32
52755,2005/10/01 14:00:00,Yan Yean,19590,64.72
52756,2005/10/06 14:00:00,Yan Yean,19261,63.63
52757,2005/09/26 14:00:00,Upper Yarra,126157,62.89
52758,2005/10/16 14:00:00,Yan Yean,18603,61.46
52759,2005/09/30 14:00:00,Cardinia,214839,74.88
52760,2005/10/05 14:00:00,Cardinia,215047,74.95
52761,2005/09/26 14:00:00,Sugarloaf,95688,99.41
52762,2005/10/15 14:00:00,Maroondah,22159,99.9
52763,2005/09/30 14:00:00,Greenvale,19652,73.22
52764,2005/10/05 14:00:00,Greenvale,20106,74.91
52765,2005/09/26 14:00:00,Yan Yean,19731,65.19
52766,2005/10/15 14:00:00,O'Shannassy,3099,99.23
52767,2005/09/30 14:00:00,Maroondah,20777,93.67
52768,2005/10/05 14:00:00,Maroondah,21071,95
52769,2005/09/25 14:00:00,Maroondah,19952,89.95
52770,2005/10/15 14:00:00,Silvan,34940,86.38
52771,2005/09/30 14:00:00,O'Shannassy,3157,100
52772,2005/10/05 14:00:00,O'Shannassy,3128,100
52773,2005/09/25 14:00:00,O'Shannassy,3165,100
52774,2005/10/15 14:00:00,Tarago,25005,66.53
52775,2005/09/30 14:00:00,Silvan,36374,89.93
52776,2005/10/05 14:00:00,Silvan,35745,88.37
52777,2005/09/25 14:00:00,Silvan,36564,90.4
52778,2005/10/15 14:00:00,Upper Yarra,132276,65.94
52779,2005/09/30 14:00:00,Tarago,25975,69.11
52780,2005/10/05 14:00:00,Tarago,25828,68.72
52781,2005/09/25 14:00:00,Tarago,26181,69.66
52782,2005/10/15 14:00:00,Sugarloaf,95644,99.36
52783,2005/09/30 14:00:00,Thomson,515116,48.23
52784,2005/10/05 14:00:00,Thomson,518352,48.53
52785,2005/09/25 14:00:00,Upper Yarra,125741,62.68
52786,2005/10/15 14:00:00,Yan Yean,18603,61.46
52787,2005/09/30 14:00:00,Upper Yarra,128203,63.91
52788,2005/10/05 14:00:00,Upper Yarra,129869,64.74
52789,2005/09/25 14:00:00,Sugarloaf,95470,99.18
52790,2005/10/15 14:00:00,Cardinia,215359,75.06
52791,2005/09/30 14:00:00,Sugarloaf,95427,99.14
52792,2005/10/05 14:00:00,Sugarloaf,95123,98.82
52793,2005/09/25 14:00:00,Yan Yean,19731,65.19
52794,2005/10/15 14:00:00,Greenvale,19561,72.88
52795,2005/09/30 14:00:00,Yan Yean,19449,64.26
52796,2005/10/05 14:00:00,Yan Yean,19308,63.79
52797,2005/09/25 14:00:00,Cardinia,213905,74.55
52798,2005/10/15 14:00:00,Thomson,525059,49.16
52799,2005/09/25 14:00:00,Greenvale,19141,71.31
52800,2005/09/25 14:00:00,Thomson,510192,47.77
52801,2005/09/04 14:00:00,Cardinia,212148,73.94
52802,2005/09/04 14:00:00,Greenvale,17656,65.78
52803,2005/09/04 14:00:00,Maroondah,14666,66.12
52804,2005/09/14 14:00:00,Cardinia,213077,74.26
52805,2005/09/09 14:00:00,Cardinia,212974,74.22
52806,2005/09/04 14:00:00,O'Shannassy,3170,100
52807,2005/09/04 14:00:00,Silvan,35900,88.76
52808,2005/09/04 14:00:00,Tarago,25152,66.92
52809,2005/09/04 14:00:00,Thomson,484140,45.33
52810,2005/09/04 14:00:00,Upper Yarra,109072,54.37
52811,2005/09/04 14:00:00,Sugarloaf,89368,92.84
52812,2005/09/04 14:00:00,Yan Yean,20591,68.03
52813,2005/09/03 14:00:00,Cardinia,212354,74.01
52814,2005/09/03 14:00:00,Greenvale,17628,65.68
52815,2005/09/03 14:00:00,Maroondah,14583,65.75
52816,2005/09/03 14:00:00,O'Shannassy,3176,100
52817,2005/09/03 14:00:00,Silvan,35652,88.14
52818,2005/09/03 14:00:00,Tarago,25152,66.92
52819,2005/09/03 14:00:00,Thomson,483047,45.22
52820,2005/09/03 14:00:00,Upper Yarra,108429,54.05
52821,2005/09/03 14:00:00,Sugarloaf,88902,92.36
52822,2005/09/03 14:00:00,Yan Yean,20639,68.19
52823,2005/09/02 14:00:00,Maroondah,14450,65.15
52824,2005/09/02 14:00:00,O'Shannassy,3181,100
52825,2005/09/02 14:00:00,Silvan,35374,87.46
52826,2005/09/02 14:00:00,Tarago,25152,66.92
52827,2005/09/02 14:00:00,Upper Yarra,107688,53.68
52828,2005/09/02 14:00:00,Sugarloaf,88353,91.79
52829,2005/09/02 14:00:00,Yan Yean,20639,68.19
52830,2005/09/02 14:00:00,Cardinia,212664,74.12
52831,2005/09/02 14:00:00,Greenvale,17600,65.57
52832,2005/09/02 14:00:00,Thomson,481544,45.08
52833,2005/09/01 14:00:00,Cardinia,212354,74.01
52834,2005/09/01 14:00:00,Greenvale,17557,65.41
52835,2005/09/01 14:00:00,Maroondah,14319,64.56
52836,2005/09/01 14:00:00,O'Shannassy,3189,100
52837,2005/09/01 14:00:00,Silvan,35745,88.37
52838,2005/09/01 14:00:00,Tarago,25123,66.85
52839,2005/09/01 14:00:00,Thomson,479359,44.88
52840,2005/09/01 14:00:00,Upper Yarra,106662,53.17
52841,2005/09/01 14:00:00,Sugarloaf,87676,91.08
52842,2005/09/01 14:00:00,Yan Yean,20687,68.35
52843,2005/08/31 14:00:00,Cardinia,212251,73.97
52844,2005/08/31 14:00:00,Greenvale,17529,65.31
52845,2005/08/31 14:00:00,Maroondah,14156,63.82
52846,2005/08/31 14:00:00,O'Shannassy,3219,100
52847,2005/08/31 14:00:00,Silvan,35683,88.22
52848,2005/08/31 14:00:00,Tarago,25093,66.77
52849,2005/08/31 14:00:00,Thomson,476496,44.61
52850,2005/08/31 14:00:00,Upper Yarra,105395,52.54
52851,2005/08/31 14:00:00,Sugarloaf,87183,90.57
52852,2005/08/31 14:00:00,Yan Yean,20687,68.35
52853,2005/08/30 14:00:00,Cardinia,212251,73.97
52854,2005/08/15 14:00:00,Cardinia,210297,73.29
52855,2005/08/10 14:00:00,Maroondah,11512,51.9
52856,2005/08/25 14:00:00,Cardinia,212148,73.94
52857,2005/08/20 14:00:00,Cardinia,211633,73.76
52858,2005/08/25 14:00:00,Greenvale,17317,64.52
52859,2005/09/14 14:00:00,Greenvale,17958,66.91
52860,2005/09/14 14:00:00,Maroondah,16923,76.3
52861,2005/08/30 14:00:00,Greenvale,17458,65.04
52862,2005/08/15 14:00:00,Greenvale,17642,65.73
52863,2005/08/25 14:00:00,Maroondah,13026,58.73
52864,2005/09/14 14:00:00,O'Shannassy,3178,100
52865,2005/08/30 14:00:00,Maroondah,13748,61.98
52866,2005/08/15 14:00:00,Maroondah,11758,53.01
52867,2005/08/25 14:00:00,O'Shannassy,3131,100
52868,2005/08/20 14:00:00,Greenvale,17119,63.78
52869,2005/08/10 14:00:00,O'Shannassy,3049,97.63
52870,2005/09/09 14:00:00,Greenvale,17741,66.1
52871,2005/09/14 14:00:00,Silvan,35994,88.99
52872,2005/08/30 14:00:00,O'Shannassy,3208,100
52873,2005/08/15 14:00:00,O'Shannassy,3128,100
52874,2005/08/25 14:00:00,Silvan,36089,89.22
52875,2005/08/20 14:00:00,Maroondah,12285,55.39
52876,2005/08/10 14:00:00,Silvan,36152,89.38
52877,2005/09/09 14:00:00,Maroondah,14948,67.39
52878,2005/09/14 14:00:00,Tarago,25358,67.47
52879,2005/08/30 14:00:00,Silvan,36025,89.07
52880,2005/08/15 14:00:00,Silvan,36533,90.32
52881,2005/08/25 14:00:00,Tarago,24946,66.38
52882,2005/08/20 14:00:00,O'Shannassy,3147,100
52883,2005/08/10 14:00:00,Tarago,24429,65
52884,2005/09/09 14:00:00,O'Shannassy,3152,100
52885,2005/09/14 14:00:00,Thomson,495065,46.35
52886,2005/08/30 14:00:00,Tarago,25270,67.24
52887,2005/08/15 14:00:00,Tarago,24628,65.53
52888,2005/08/25 14:00:00,Thomson,465195,43.55
52889,2005/08/20 14:00:00,Silvan,36342,89.85
52890,2005/08/10 14:00:00,Upper Yarra,99034,49.37
52891,2005/09/09 14:00:00,Silvan,35405,87.53
52892,2005/09/14 14:00:00,Upper Yarra,114403,57.03
52893,2005/08/30 14:00:00,Thomson,471249,44.12
52894,2005/08/15 14:00:00,Thomson,459248,43
52895,2005/08/25 14:00:00,Upper Yarra,101567,50.63
52896,2005/08/20 14:00:00,Tarago,24713,65.76
52897,2005/08/10 14:00:00,Sugarloaf,77133,80.13
52898,2005/09/09 14:00:00,Tarago,25093,66.77
52899,2005/09/14 14:00:00,Sugarloaf,92688,96.29
52900,2005/08/30 14:00:00,Upper Yarra,103470,51.58
52901,2005/08/15 14:00:00,Upper Yarra,99430,49.57
52902,2005/08/25 14:00:00,Sugarloaf,85090,88.4
52903,2005/08/20 14:00:00,Thomson,462042,43.26
52904,2005/08/10 14:00:00,Yan Yean,21359,70.57
52905,2005/09/09 14:00:00,Thomson,487555,45.65
52906,2005/09/14 14:00:00,Yan Yean,20255,66.92
52907,2005/08/30 14:00:00,Sugarloaf,86732,90.1
52908,2005/08/15 14:00:00,Sugarloaf,79517,82.61
52909,2005/08/25 14:00:00,Yan Yean,20735,68.5
52910,2005/08/20 14:00:00,Upper Yarra,100198,49.95
52911,2005/08/10 14:00:00,Cardinia,208865,72.79
52912,2005/09/09 14:00:00,Upper Yarra,110916,55.29
52913,2005/09/13 14:00:00,Cardinia,212974,74.22
52914,2005/08/30 14:00:00,Yan Yean,20639,68.19
52915,2005/08/15 14:00:00,Yan Yean,20927,69.14
52916,2005/08/24 14:00:00,Cardinia,211942,73.87
52917,2005/08/20 14:00:00,Sugarloaf,81980,85.17
52918,2005/08/10 14:00:00,Greenvale,18059,67.28
52919,2005/09/09 14:00:00,Sugarloaf,90890,94.42
52920,2005/09/13 14:00:00,Greenvale,17914,66.74
52921,2005/08/29 14:00:00,Cardinia,211942,73.87
52922,2005/08/14 14:00:00,Cardinia,210194,73.26
52923,2005/08/24 14:00:00,Greenvale,17310,64.49
52924,2005/08/20 14:00:00,Yan Yean,20783,68.66
52925,2005/08/10 14:00:00,Thomson,456295,42.72
52926,2005/09/09 14:00:00,Yan Yean,20351,67.24
52927,2005/09/13 14:00:00,Maroondah,16421,74.03
52928,2005/08/29 14:00:00,Greenvale,17430,64.94
52929,2005/08/14 14:00:00,Greenvale,17770,66.2
52930,2005/08/14 14:00:00,Maroondah,11727,52.87
52931,2005/08/14 14:00:00,O'Shannassy,3031,97.05
52932,2005/08/14 14:00:00,Silvan,36469,90.16
52933,2005/08/14 14:00:00,Tarago,24656,65.6
52934,2005/08/14 14:00:00,Thomson,458719,42.95
52935,2005/08/14 14:00:00,Upper Yarra,99314,49.51
52936,2005/08/14 14:00:00,Sugarloaf,79017,82.09
52937,2005/08/14 14:00:00,Yan Yean,20975,69.3
52938,2005/08/13 14:00:00,Maroondah,11697,52.73
52939,2005/08/13 14:00:00,O'Shannassy,3041,97.37
52940,2005/08/13 14:00:00,Silvan,36184,89.46
52941,2005/08/13 14:00:00,Tarago,24628,65.53
52942,2005/08/13 14:00:00,Upper Yarra,99198,49.45
52943,2005/08/13 14:00:00,Sugarloaf,78517,81.57
52944,2005/08/13 14:00:00,Yan Yean,21119,69.77
52945,2005/08/13 14:00:00,Cardinia,210502,73.36
52946,2005/08/13 14:00:00,Greenvale,17828,66.42
52947,2005/08/13 14:00:00,Thomson,458149,42.89
52948,2005/08/12 14:00:00,Cardinia,209887,73.15
52949,2005/08/12 14:00:00,Greenvale,17914,66.74
52950,2005/08/12 14:00:00,Maroondah,11666,52.59
52951,2005/08/12 14:00:00,O'Shannassy,3034,97.15
52952,2005/08/12 14:00:00,Silvan,36279,89.69
52953,2005/08/12 14:00:00,Tarago,24571,65.38
52954,2005/08/12 14:00:00,Thomson,457421,42.82
52955,2005/08/12 14:00:00,Upper Yarra,99174,49.44
52956,2005/08/12 14:00:00,Sugarloaf,78056,81.09
52957,2005/08/12 14:00:00,Yan Yean,21215,70.09
52958,2005/08/11 14:00:00,Cardinia,209069,72.86
52959,2005/08/11 14:00:00,Greenvale,18015,67.12
52960,2005/08/11 14:00:00,Maroondah,11589,52.25
52961,2005/08/11 14:00:00,O'Shannassy,3044,97.47
52962,2005/08/11 14:00:00,Silvan,36216,89.54
52963,2005/08/11 14:00:00,Tarago,24543,65.3
52964,2005/08/11 14:00:00,Thomson,456825,42.77
52965,2005/08/11 14:00:00,Upper Yarra,99128,49.42
52966,2005/08/11 14:00:00,Sugarloaf,77594,80.61
52967,2005/08/11 14:00:00,Yan Yean,21311,70.41
52968,2005/08/19 14:00:00,Cardinia,211736,73.79
52969,2005/09/08 14:00:00,Cardinia,212871,74.19
52970,2005/08/09 14:00:00,Cardinia,209069,72.86
52971,2005/08/24 14:00:00,Maroondah,12946,58.37
52972,2005/08/19 14:00:00,Greenvale,17091,63.67
52973,2005/09/08 14:00:00,Greenvale,17713,65.99
52974,2005/08/09 14:00:00,Greenvale,18145,67.6
52975,2005/08/24 14:00:00,O'Shannassy,3139,100
52976,2005/08/19 14:00:00,Maroondah,12160,54.82
52977,2005/09/13 14:00:00,O'Shannassy,3173,100
52978,2005/08/29 14:00:00,Maroondah,13170,59.38
52979,2005/09/08 14:00:00,Maroondah,14898,67.17
52980,2005/08/09 14:00:00,Maroondah,11466,51.69
52981,2005/08/24 14:00:00,Silvan,36279,89.69
52982,2005/08/19 14:00:00,O'Shannassy,3152,100
52983,2005/09/13 14:00:00,Silvan,36089,89.22
52984,2005/08/29 14:00:00,O'Shannassy,3039,97.31
52985,2005/09/08 14:00:00,O'Shannassy,3147,100
52986,2005/08/09 14:00:00,O'Shannassy,3039,97.31
52987,2005/08/24 14:00:00,Tarago,24946,66.38
52988,2005/08/19 14:00:00,Silvan,36025,89.07
52989,2005/09/13 14:00:00,Tarago,25314,67.36
52990,2005/08/29 14:00:00,Silvan,36025,89.07
52991,2005/09/08 14:00:00,Silvan,35467,87.69
52992,2005/08/09 14:00:00,Silvan,36089,89.22
52993,2005/08/24 14:00:00,Thomson,464764,43.51
52994,2005/08/19 14:00:00,Tarago,24713,65.76
52995,2005/09/13 14:00:00,Thomson,493596,46.21
52996,2005/08/29 14:00:00,Tarago,24888,66.22
52997,2005/09/08 14:00:00,Tarago,25064,66.69
52998,2005/08/09 14:00:00,Tarago,24344,64.77
52999,2005/08/24 14:00:00,Upper Yarra,101236,50.47
53000,2005/08/19 14:00:00,Thomson,461327,43.19
53001,2005/09/13 14:00:00,Upper Yarra,113489,56.58
53002,2005/08/29 14:00:00,Thomson,466944,43.72
53003,2005/09/08 14:00:00,Thomson,487008,45.6
53004,2005/08/09 14:00:00,Thomson,455712,42.66
53005,2005/08/24 14:00:00,Sugarloaf,84474,87.76
53006,2005/08/19 14:00:00,Upper Yarra,100012,49.86
53007,2005/09/13 14:00:00,Sugarloaf,92079,95.66
53008,2005/08/29 14:00:00,Upper Yarra,102323,51.01
53009,2005/09/08 14:00:00,Upper Yarra,110615,55.14
53010,2005/08/09 14:00:00,Upper Yarra,98988,49.35
53011,2005/08/24 14:00:00,Yan Yean,20783,68.66
53012,2005/08/19 14:00:00,Sugarloaf,81543,84.71
53013,2005/09/13 14:00:00,Yan Yean,20303,67.08
53014,2005/08/29 14:00:00,Sugarloaf,86445,89.81
53015,2005/09/08 14:00:00,Sugarloaf,90636,94.16
53016,2005/08/09 14:00:00,Sugarloaf,76786,79.77
53017,2005/08/23 14:00:00,Cardinia,211736,73.79
53018,2005/08/19 14:00:00,Yan Yean,20831,68.82
53019,2005/09/12 14:00:00,Cardinia,212561,74.08
53020,2005/08/29 14:00:00,Yan Yean,20495,67.71
53021,2005/09/08 14:00:00,Yan Yean,20447,67.55
53022,2005/08/09 14:00:00,Yan Yean,21455,70.88
53023,2005/08/23 14:00:00,Greenvale,17289,64.41
53024,2005/08/18 14:00:00,Cardinia,211273,73.63
53025,2005/09/12 14:00:00,Greenvale,17871,66.58
53026,2005/08/28 14:00:00,Cardinia,211736,73.79
53027,2005/09/07 14:00:00,Cardinia,212664,74.12
53028,2005/08/08 14:00:00,Cardinia,209375,72.97
53029,2005/08/23 14:00:00,Maroondah,12834,57.86
53030,2005/08/18 14:00:00,Greenvale,17190,64.04
53031,2005/09/12 14:00:00,Maroondah,15924,71.79
53032,2005/08/28 14:00:00,Greenvale,17416,64.89
53033,2005/09/07 14:00:00,Greenvale,17713,65.99
53034,2005/08/08 14:00:00,Greenvale,18218,67.87
53035,2005/08/23 14:00:00,O'Shannassy,3149,100
53036,2005/08/18 14:00:00,Maroondah,12004,54.12
53037,2005/09/12 14:00:00,O'Shannassy,3200,100
53038,2005/08/28 14:00:00,Maroondah,13138,59.23
53039,2005/09/07 14:00:00,Maroondah,14848,66.94
53040,2005/08/08 14:00:00,Maroondah,11374,51.28
53041,2005/08/23 14:00:00,Silvan,36438,90.09
53042,2005/08/18 14:00:00,O'Shannassy,3091,98.97
53043,2005/09/12 14:00:00,Silvan,36469,90.16
53044,2005/08/28 14:00:00,O'Shannassy,3070,98.3
53045,2005/09/07 14:00:00,O'Shannassy,3149,100
53046,2005/08/08 14:00:00,O'Shannassy,2987,95.64
53047,2005/08/23 14:00:00,Tarago,24917,66.3
53048,2005/08/23 14:00:00,Thomson,464132,43.45
53049,2005/08/23 14:00:00,Upper Yarra,101000,50.35
53050,2005/08/23 14:00:00,Sugarloaf,83817,87.07
53051,2005/08/23 14:00:00,Yan Yean,20783,68.66
53052,2005/08/22 14:00:00,Cardinia,211530,73.72
53053,2005/08/22 14:00:00,Greenvale,17232,64.2
53054,2005/08/22 14:00:00,Maroondah,12693,57.22
53055,2005/08/22 14:00:00,O'Shannassy,3163,100
53056,2005/08/22 14:00:00,Silvan,36596,90.48
53057,2005/08/22 14:00:00,Tarago,24829,66.06
53058,2005/08/22 14:00:00,Thomson,463314,43.38
53059,2005/08/22 14:00:00,Upper Yarra,100669,50.18
53060,2005/08/22 14:00:00,Sugarloaf,83213,86.45
53061,2005/08/22 14:00:00,Yan Yean,20831,68.82
53062,2005/08/21 14:00:00,Cardinia,211324,73.65
53063,2005/08/21 14:00:00,Greenvale,17204,64.1
53064,2005/08/21 14:00:00,Maroondah,12489,56.31
53065,2005/08/21 14:00:00,O'Shannassy,3186,100
53066,2005/08/21 14:00:00,Silvan,36628,90.56
53067,2005/08/21 14:00:00,Tarago,24770,65.91
53068,2005/08/21 14:00:00,Thomson,462651,43.31
53069,2005/08/21 14:00:00,Upper Yarra,100433,50.07
53070,2005/08/21 14:00:00,Sugarloaf,82617,85.83
53071,2005/08/21 14:00:00,Yan Yean,20831,68.82
53072,2005/08/18 14:00:00,Silvan,35931,88.83
53073,2005/08/28 14:00:00,Silvan,36216,89.54
53074,2005/09/12 14:00:00,Tarago,25211,67.08
53075,2005/08/18 14:00:00,Tarago,24656,65.6
53076,2005/08/28 14:00:00,Tarago,24888,66.22
53077,2005/09/12 14:00:00,Thomson,491780,46.04
53078,2005/08/18 14:00:00,Thomson,460652,43.13
53079,2005/08/28 14:00:00,Thomson,466540,43.68
53080,2005/09/07 14:00:00,Silvan,35590,87.99
53081,2005/09/12 14:00:00,Upper Yarra,112575,56.12
53082,2005/08/08 14:00:00,Silvan,36089,89.22
53083,2005/08/18 14:00:00,Upper Yarra,99779,49.74
53084,2005/08/28 14:00:00,Upper Yarra,102134,50.91
53085,2005/09/07 14:00:00,Tarago,25093,66.77
53086,2005/09/12 14:00:00,Sugarloaf,91609,95.17
53087,2005/08/08 14:00:00,Tarago,24344,64.77
53088,2005/08/18 14:00:00,Sugarloaf,81065,84.22
53089,2005/08/28 14:00:00,Sugarloaf,86280,89.63
53090,2005/09/07 14:00:00,Thomson,486462,45.54
53091,2005/09/12 14:00:00,Yan Yean,20351,67.24
53092,2005/08/08 14:00:00,Thomson,455116,42.61
53093,2005/08/18 14:00:00,Yan Yean,20831,68.82
53094,2005/08/28 14:00:00,Yan Yean,20591,68.03
53095,2005/09/07 14:00:00,Upper Yarra,110263,54.97
53096,2005/09/11 14:00:00,Cardinia,212354,74.01
53097,2005/08/08 14:00:00,Upper Yarra,98802,49.25
53098,2005/08/17 14:00:00,Cardinia,210862,73.49
53099,2005/08/27 14:00:00,Cardinia,211942,73.87
53100,2005/09/07 14:00:00,Sugarloaf,90298,93.81
53101,2005/09/11 14:00:00,Greenvale,17784,66.26
53102,2005/08/08 14:00:00,Sugarloaf,76363,79.33
53103,2005/08/17 14:00:00,Greenvale,17317,64.52
53104,2005/08/27 14:00:00,Greenvale,17373,64.73
53105,2005/09/07 14:00:00,Yan Yean,20495,67.71
53106,2005/09/11 14:00:00,Maroondah,15331,69.12
53107,2005/08/08 14:00:00,Yan Yean,21553,71.21
53108,2005/08/17 14:00:00,Maroondah,11927,53.77
53109,2005/08/27 14:00:00,Maroondah,13106,59.09
53110,2005/09/06 14:00:00,Cardinia,212458,74.05
53111,2005/09/11 14:00:00,O'Shannassy,3208,100
53112,2005/08/07 14:00:00,Cardinia,209069,72.86
53113,2005/08/17 14:00:00,O'Shannassy,3118,99.83
53114,2005/08/27 14:00:00,O'Shannassy,3104,99.39
53115,2005/09/06 14:00:00,Greenvale,17699,65.94
53116,2005/09/11 14:00:00,Silvan,36152,89.38
53117,2005/08/07 14:00:00,Greenvale,18261,68.03
53118,2005/08/17 14:00:00,Silvan,36152,89.38
53119,2005/08/27 14:00:00,Silvan,36057,89.15
53120,2005/09/06 14:00:00,Maroondah,14799,66.72
53121,2005/09/11 14:00:00,Tarago,25135,66.88
53122,2005/08/07 14:00:00,Maroondah,11374,51.28
53123,2005/08/17 14:00:00,Tarago,24628,65.53
53124,2005/08/27 14:00:00,Tarago,24946,66.38
53125,2005/09/06 14:00:00,O'Shannassy,3155,100
53126,2005/09/11 14:00:00,Thomson,489467,45.83
53127,2005/08/07 14:00:00,O'Shannassy,3013,96.47
53128,2005/08/17 14:00:00,Thomson,460268,43.09
53129,2005/08/27 14:00:00,Thomson,466137,43.64
53130,2005/09/06 14:00:00,Silvan,35683,88.22
53131,2005/09/11 14:00:00,Upper Yarra,111720,55.69
53132,2005/08/07 14:00:00,Silvan,36057,89.15
53133,2005/08/17 14:00:00,Upper Yarra,99686,49.69
53134,2005/08/27 14:00:00,Upper Yarra,101992,50.84
53135,2005/09/06 14:00:00,Tarago,25123,66.85
53136,2005/09/11 14:00:00,Sugarloaf,91144,94.69
53137,2005/08/07 14:00:00,Tarago,24344,64.77
53138,2005/08/17 14:00:00,Sugarloaf,80628,83.76
53139,2005/08/27 14:00:00,Sugarloaf,86034,89.38
53140,2005/09/06 14:00:00,Thomson,485916,45.49
53141,2005/09/11 14:00:00,Yan Yean,20303,67.08
53142,2005/08/07 14:00:00,Thomson,455143,42.61
53143,2005/08/17 14:00:00,Yan Yean,20879,68.98
53144,2005/08/27 14:00:00,Yan Yean,20687,68.35
53145,2005/09/06 14:00:00,Upper Yarra,109913,54.79
53146,2005/09/10 14:00:00,Cardinia,212561,74.08
53147,2005/08/07 14:00:00,Upper Yarra,98290,49
53148,2005/08/16 14:00:00,Maroondah,11896,53.63
53149,2005/08/26 14:00:00,Cardinia,212045,73.9
53150,2005/09/06 14:00:00,Sugarloaf,89791,93.28
53151,2005/09/10 14:00:00,Greenvale,17770,66.2
53152,2005/08/07 14:00:00,Sugarloaf,75979,78.93
53153,2005/08/16 14:00:00,O'Shannassy,3141,100
53154,2005/08/26 14:00:00,Greenvale,17373,64.73
53155,2005/09/06 14:00:00,Yan Yean,20543,67.87
53156,2005/09/10 14:00:00,Maroondah,15031,67.77
53157,2005/08/07 14:00:00,Yan Yean,21651,71.53
53158,2005/08/16 14:00:00,Silvan,36406,90.01
53159,2005/08/26 14:00:00,Maroondah,13074,58.94
53160,2005/09/05 14:00:00,Maroondah,14749,66.49
